Couple_ID,Particiapnt_ID,ID,Time,Event,IQ,Gender,Pep_Self,Pep_Mate,Pep_P1,Pep_P2,Pep_P3,Pep_P4,Pep_P5,Pep_P6,Pep_P7,Intelligence_Self,Intelligence_Mate,Intelligence_P1,Intelligence_P2,Intelligence_P3,Intelligence_P4,Intelligence_P5,Intelligence_P6,Intelligence_P7,SelfAssured_Self,SelfAssured_Mate,SelfAssured_P1,SelfAssured_P2,SelfAssured_P3,SelfAssured_P4,SelfAssured_P5,SelfAssured_P6,SelfAssured_P7,Sociable_Self,Sociable_Mate,Sociable_P1,Sociable_P2,Sociable_P3,Sociable_P4,Sociable_P5,Sociable_P6,Sociable_P7,Attractive_Self,Attractive_Mate,Attractive_P1,Attractive_P2,Attractive_P3,Attractive_P4,Attractive_P5,Attractive_P6,Attractive_P7,Nervous_Self,Nervous_Mate,Nervous_P1,Nevrous_P2,Nervous_P3,Nervous_P4,Nervous_P5,Nervous_P6,Nervous_P7,Popular_Self,Popular_Mate,Popular_P1,Popular_P2,Popular_P3,Popular_P4,Popular_P5,Popular_P6,Popular_P7,Religious_Self,Religious_Mate,Religious_P1,Religious_P2,Religious_P3,Religious_P4,Religious_P5,Religious_P6,Religious_P7,Punctual_Self,Punctual_Mate,Punctual_P1,Punctual_P2,Punctual_P3,Punctual_P4,Punctual_P5,Punctual_P6,Punctual_P7,Initiative_Self,Initiative_Mate,Initiative_P1,Initiative_P2,Initiative_P3,Initiative_P4,Initiative_P5,Initiative_P6,Initiative_P7,Courtesy_Self,Courtesy_Mate,Courtesy_P1,Courtesy_P2,Courtesy_P3,Courtesy_P4,Courtesy_P5,Courtesy_P6,Courtesy_P7,Jealous_Self,Jealous_Mate,Jealous_P1,Jealous_P2,Jealous_P3,Jealous_P4,Jealous_P5,Jealous_P6,Jealous_P7,Voice_Self,Voice_Mate,Voice_P1,Voice_P2,Voice_P3,Voice_P4,Voice_P5,Voice_P6,Voice_P7,Cooperation_Self,Cooperation_Mate,Cooperation_P1,Cooperation_P2,Cooperation_P3,Cooperation_P4,Cooperation_P5,Cooperation_P6,Cooperation_P7,Culture_Self,Culture_Mate,Culture_P1,Culture_P2,Culture_P3,Culture_P4,Culture_P5,Culture_P6,Culture_P7,Graceful_Self,Graceful_Mate,Graceful_P1,Graceful_P2,Graceful_P3,Graceful_P4,Graceful_P5,Graceful_P6,Graceful_P7,Persistent_Self,Persistent_Mate,Persistent_P1,Persistent_P2,Persistent_P3,Persistent_P4,Persistent_P5,Persistent_P6,Persistent_P7,Generosity_Self,Generosity_Mate,Generosity_P1,Generosity_P2,Generosity_P3,Generosity_P4,Generosity_P5,Generosity_P6,Generosity_P7,Honesty_Self,Honesty_Mate,Honesty_P1,Honesty_P2,Honesty_P3,Honesty_P4,Honesty_P5,Honesty_P6,Honesty_P7,Dress_Self,Dress_Mate,Dress_P1,Dress_P2,Dress_P3,Dress_P4,Dress_P5,Dress_P6,Dress_P7,Patience_Self,Patience_Mate,Patience_P1,Patience_P2,Patience_P3,Patience_P4,Patience_P5,Patience_P6,Patience_P7,CSense_Self,CSense_Mate,CSense_P1,CSense_P2,CSense_P3,CSense_P4,CSense_P5,CSense_P6,CSense_P7,Interests_Self,Interests_Mate,Interests_P1,Interests_P2,Interests_P3,Interests_P4,Interests_P5,Interests_P6,Interests_P7,Disposition_Self,Disposition_Mate,Disposition_P1,Disposition_P2,Disposition_P3,Disposition_P4,Disposition_P5,Disposition_P6,Disposition_P7,Convention_Self,Convention_Mate,Convention_P1,Convention_P2,Convention_P3,Convention_P4,Convention_P5,Convention_P6,Convention_P7,Sport_Self,Sport_Mate,Sport_P1,Sport_P2,Sport_P3,Sport_P4,Sport_P5,Sport_P6,Sport_P7,Quiet_Self,Quiet_Mate,Quiet_P1,Quiet_P2,Quiet_P3,Quiet_P4,Quiet_P5,Quiet_P6,Quiet_P7,Sincere_Self,Sincere_Mate,Sincere_P1,Sincere_P2,Sincere_P3,Sincere_P4,Sincere_P5,Sincere_P6,Sincere_P7,Temper_Self,Temper_Mate,Temper_P1,Temper_P2,Temper_P3,Temper_P4,Temper_P5,Temper_P6,Temper_P7,Entertaining_Self,Entertaining_Mate,Entertaining_P1,Entertaining_P2,Entertaining_P3,Entertaining_P4,Entertaining_P5,Entertaining_P6,Entertaining_P7,Vanity_Self,Vanity_Mate,Vanity_P1,Vanity_P2,Vanity_P3,Vanity_P4,Vanity_P5,Vanity_P6,Vanity_P7,Tact_Self,Tact_Mate,Tact_P1,Tact_P2,Tact_P3,Tact_P4,Tact_P5,Tact_P6,Tact_P7,Tolerant_Self,Tolerant_Mate,Tolerant_P1,Tolerant_P2,Tolerant_P3,Tolerant_P4,Tolerant_P5,Tolerant_P6,Tolerant_P7,Humor_Self,Humor_Mate,Humor_P1,Humor_P2,Humor_P3,Humor_P4,Humor_P5,Humor_P6,Humor_P7,Dependable_Self,Dependable_Mate,Dependable_P1,Dependable_P2,Dependable_P3,Dependable_P4,Dependable_P5,Dependable_P6,Dependable_P7,Unselfish_Self,Unselfish_Mate,Unselfish_P1,Unselfish_P2,Unselfish_P3,Unselfish_P4,Unselfish_P5,Unselfish_P6,Unselfish_P7,C_PEER,C_SELF,A_Peer,A_Self,E_Peer,E_Self,N_Peer,N_Self,O_Peer,O_Self,FatherOccupation,ChildSES,Income,Schooling,OccupationStatus,Earnings,ZC_PEER,ZC_SELF,ZA_Peer,ZA_Self,ZE_Peer,ZE_Self,ZN_Peer,ZN_Self,ZO_Peer,ZO_Self
240,240B,M240,58.40909091,1,110,1,13,19,22,18,24,18,19,16,999,13,20,12,21,17,14,20,16,999,19,17,18,22,24,20,24,21,999,22,23,23,22,24,21,24,19,999,17,17,23,20,12,18,19,19,999,21,20,20,19,24,20,24,21,999,18,18,18,20,13,19,23,13,999,16,12,12,11,16,16,24,12,999,7,8,4,16,12,7,10,14,999,19,20,19,20,14,18,21,18,999,19,15,22,23,22,22,24,20,999,17,17,16,23,13,24,22,10,999,13,12,21,22,12,19,19,15,999,19,8,12,20,25,22,23,12,999,16,14,13,22,16,14,19,15,999,17,10,19,11,13,14,18,15,999,20,20,15,10,12,19,24,19,999,12,18,23,23,8,13,14,10,999,17,16,12,23,24,24,13,12,999,18,11,22,24,13,18,24,20,999,24,16,15,18,23,19,24,20,999,16,19,16,22,24,18,17,17,999,23,20,12,20,18,24,24,16,999,21,19,24,24,24,21,23,22,999,15,13,12,24,16,12,20,20,999,17,18,23,24,24,23,24,13,999,10,11,4,13,6,13,7,9,999,19,14,19,24,23,24,12,11,999,1,21,21,23,24,12,18,19,999,13,16,12,22,18,13,14,15,999,12,9,6,20,5,13,14,4,999,15,13,13,23,18,19,21,15,999,14,8,12,20,13,15,14,9,999,17,20,18,23,24,20,24,17,999,15,17,22,13,9,21,24,15,999,19,17,12,23,12,22,24,9,999,-.241,.361,.971,1.069,1.466,1.873,.473,-3.041,-.172,-.771,3,6,6,4,3,7,-.288196565277996,.150740988335462,1.28708317776205,.458498646044444,1.91545817799224,1.21929417164903,.43593059978289,-1.04649081444872,-.184735369248005,-.449085519794749
241,241B,M241,81.4101862,1,110,1,14,23,17,19,13,18,999,999,999,17,24,14,11,24,21,999,999,999,23,23,14,13,1,20,999,999,999,16,21,13,12,13,16,999,999,999,20,21,19,19,22,21,999,999,999,12,1,13,8,2,19,999,999,999,19,20,14,13,12,18,999,999,999,11,13,14,3,13,999,999,999,999,5,24,16,6,12,20,999,999,999,21,24,13,14,13,19,999,999,999,23,25,9,19,24,20,999,999,999,24,24,11,4,24,999,999,999,999,14,22,16,13,12,19,999,999,999,23,24,16,15,13,16,999,999,999,17,22,13,14,24,18,999,999,999,13,21,13,16,13,20,999,999,999,23,25,13,20,23,22,999,999,999,24,16,13,5,13,20,999,999,999,16,24,13,16,23,22,999,999,999,24,21,15,22,24,24,999,999,999,14,24,11,11,1,22,999,999,999,20,23,15,11,24,24,999,999,999,25,25,11,10,24,24,999,999,999,20,18,15,16,13,23,999,999,999,22,12,15,19,12,20,999,999,999,23,23,13,12,24,22,999,999,999,16,23,21,17,24,22,999,999,999,21,23,18,13,13,24,999,999,999,12,12,13,11,1,23,999,999,999,20,23,13,14,12,22,999,999,999,22,15,13,9,0,21,999,999,999,14,24,13,14,13,22,999,999,999,19,23,13,16,1,23,999,999,999,24,20,14,17,25,24,999,999,999,22,24,16,12,12,23,999,999,999,13,23,18,11,13,23,999,999,999,.416,1.245,-.249,1.169,-.993,-.057,-.948,-1.879,.454,.74,6,4,2,6,7,5,.233204732786082,.84654128259808,-.255151320617087,.50174956304625,-1.23765614123656,-.00452538457664798,-1.23312102167015,-.715984701904011,.217781161999751,.196045556909534
242,242B,M242,59.3373494,1,104,1,12,15,20,15,15,20,13,999,999,8,21,17,23,21,17,15,999,999,22,20,20,22,18,16,17,999,999,19,18,18,17,22,18,16,999,999,12,13,15,16,19,14,15,999,999,9,13,24,24,19,17,13,999,999,22,15,20,14,20,16,11,999,999,23,19,19,24,24,13,15,999,999,13,15,24,1,20,11,8,999,999,19,19,20,24,21,21,14,999,999,19,19,21,22,18,21,19,999,999,9,10,20,6,13,14,13,999,999,15,13,16,11,14,19,13,999,999,22,10,20,10,19,20,11,999,999,16,15,21,15,17,10,11,999,999,13,10,17,18,18,15,13,999,999,18,18,20,10,18,18,12,999,999,13,10,15,14,18,19,11,999,999,15,15,16,24,13,18,11,999,999,17,15,18,19,20,19,13,999,999,10,19,18,16,16,18,14,999,999,13,19,21,22,17,20,14,999,999,23,19,21,22,22,20,18,999,999,19,15,18,14,21,19,18,999,999,15,10,13,15,15,17,13,999,999,18,15,19,15,20,21,13,999,999,20,15,20,16,18,16,14,999,999,20,20,17,19,17,21,11,999,999,20,15,23,24,19,17,15,999,999,14,17,13,10,16,14,14,999,999,7,10,17,13,9,19,8,999,999,9,18,16,13,14,15,11,999,999,12,15,16,17,10,9,7,999,999,17,18,18,14,17,19,19,999,999,15,19,19,11,16,20,8,999,999,13,20,20,14,16,20,9,999,999,-.764,-.377,-.234,-.332,.257,1.243,.52,.854,-.326,-2.284,3,5,7,6,6,6,-.703254219596889,-.430142062757086,-.236189421046852,-.147446701150857,.365187656663399,.819809031533913,.491134981351006,.061358848513105,-.283757007925568,-1.09507050924119
243,243B,M243,89.76998905,1,112,1,14,7,17,14,18,16,14,999,999,19,20,23,20,21,22,25,999,999,16,13,15,15,19,19,23,999,999,16,13,10,15,21,19,12,999,999,17,18,21,13,16,20,13,999,999,20,19,19,19,19,21,25,999,999,17,16,15,17,13,16,13,999,999,19,15,19,22,24,20,12,999,999,12,10,19,25,24,19,24,999,999,16,15,23,24,23,22,25,999,999,17,12,15,18,18,22,25,999,999,12,17,21,13,21,16,20,999,999,19,22,20,24,14,18,15,999,999,19,16,23,24,19,18,23,999,999,18,19,10,15,23,18,23,999,999,14,13,13,11,9,12,14,999,999,18,13,19,20,24,16,24,999,999,12,16,11,13,16,12,12,999,999,20,22,19,23,24,19,24,999,999,17,17,13,13,16,12,24,999,999,19,20,20,19,18,15,23,999,999,21,18,24,13,24,18,23,999,999,15,22,21,17,20,20,13,999,999,19,14,21,13,21,17,14,999,999,10,3,5,12,1,9,9,999,999,17,21,18,19,24,20,12,999,999,8,18,14,13,12,12,13,999,999,19,22,24,22,24,23,19,999,999,21,22,22,21,20,20,25,999,999,19,17,22,19,17,18,12,999,999,5,11,11,19,24,12,24,999,999,17,11,15,16,20,12,21,999,999,6,21,12,19,13,17,19,999,999,19,22,14,18,18,18,19,999,999,19,14,24,21,19,22,25,999,999,12,17,21,19,19,19,23,999,999,1.368,.477,.365,-.566,-.42,.078,1.392,4.584,2.819,2.804,2,8,8,8,5,6,.988720768945903,.242045099347299,.521022435124547,-.248653846935082,-.502912544279218,.0810785740194487,1.51535244363605,1.12227778120825,1.73847061311947,1.07728350682193
244,244B,M244,83.70208105,1,135,1,13,13,11,21,19,12,18,999,999,20,19,18,22,17,19,15,999,999,21,18,19,22,18,4,21,999,999,14,13,16,16,19,18,13,999,999,14,15,12,13,12,17,15,999,999,21,14,11,12,13,10,17,999,999,13,13,15,16,15,22,16,999,999,2,3,8,999,6,13,2,999,999,20,19,18,13,20,20,17,999,999,20,13,21,11,19,13,15,999,999,19,18,19,23,12,18,14,999,999,21,19,13,999,12,23,11,999,999,19,13,11,13,7,16,12,999,999,22,19,15,14,19,22,8,999,999,18,16,18,22,18,16,17,999,999,18,13,10,15,10,18,16,999,999,15,10,14,12,12,12,15,999,999,16,11,14,999,19,13,17,999,999,24,16,17,22,20,22,19,999,999,13,15,19,16,19,21,20,999,999,16,20,10,11,12,12,12,999,999,19,13,17,22,20,19,22,999,999,22,13,5,24,18,22,16,999,999,10,13,14,22,18,10,18,999,999,7,19,9,10,18,10,11,999,999,21,10,14,15,16,17,21,999,999,13,19,10,11,10,12,14,999,999,20,25,20,22,21,18,20,999,999,17,15,11,22,14,22,12,999,999,13,17,9,24,15,20,17,999,999,17,16,10,21,18,23,12,999,999,19,13,10,13,20,13,9,999,999,17,13,7,13,15,19,10,999,999,16,11,16,21,17,13,15,999,999,23,20,16,22,20,24,21,999,999,21,16,11,22,18,21,13,999,999,-.718,.327,-.338,1.611,-.17,-1.142,-.031,1.706,1.575,2.795,6,7,1,8,5,6,-.666748192639586,.12397943855613,-.367658591400483,.692918616194232,-.182343784699227,-.692527570330462,-.156048300436908,.30369207389012,.938581531853959,1.0734408994822
245,245B,M245,49.77272727,1,94,1,21,21,25,25,24,17,21,999,999,15,18,999,23,22,20,19,999,999,23,20,25,23,22,19,16,999,999,22,23,19,23,22,13,19,999,999,13,17,999,19,14,12,18,999,999,12,15,21,5,20,13,23,999,999,18,20,18,20,12,12,23,999,999,17,19,19,19,23,12,15,999,999,15,18,25,18,24,8,23,999,999,23,20,11,25,24,19,23,999,999,18,18,25,15,20,12,23,999,999,20,14,9,15,23,16,13,999,999,17,15,18,14,22,12,16,999,999,19,14,19,16,20,13,13,999,999,19,19,25,18,19,15,20,999,999,13,16,9,14,21,13,21,999,999,17,19,25,23,21,12,23,999,999,23,17,20,22,18,12,24,999,999,19,20,25,21,20,13,25,999,999,20,19,8,23,24,21,23,999,999,13,14,5,4,20,12,16,999,999,21,16,18,10,24,10,13,999,999,22,21,25,24,25,12,12,999,999,20,17,18,23,20,16,20,999,999,6,11,25,15,18,10,22,999,999,15,20,19,20,22,13,23,999,999,3,4,6,1,15,10,12,999,999,15,19,20,19,19,13,21,999,999,10,15,25,15,20,12,14,999,999,19,21,17,14,23,12,22,999,999,7,5,7,1,14,12,12,999,999,16,16,17,3,15,10,16,999,999,12,6,25,4,15,8,12,999,999,17,19,17,25,24,13,24,999,999,19,18,25,21,19,12,22,999,999,18,16,21,14,19,13,20,999,999,.784,.446,-.254,.453,.608,2.183,-.292,-2.252,1.557,1.516,1,9,9,8,4,6,.525252948444501,.21764486278379,-.261471953807165,.19207299731332,.815266195113707,1.41586622472155,-.462608802336446,-.822076595173526,.927007574086451,.527363700868847
246,246B,M246,59.23603505,1,100,1,24,19,21,18,13,22,23,19,17,16,22,20,13,14,17,13,13,16,24,23,22,24,19,20,21,19,19,25,23,23,24,19,20,21,19,19,15,20,18,16,12,11,18,19,20,12,12,23,17,6,6,10,20,8,19,23,20,18,16,19,15,20,17,7,10,19,12,12,12,1,13,1,19,25,23,24,20,23,16,23,21,20,25,22,18,22,17,999,10,14,24,24,19,24,14,8,23,24,23,6,1,21,23,10,2,1,13,10,18,24,17,13,22,18,22,13,19,25,21,20,24,14,11,11,24,13,18,24,6,13,20,21,23,23,22,13,21,18,12,11,8,23,17,18,25,23,20,18,23,22,16,25,10,19,18,21,24,16,12,16,16,10,25,22,21,24,23,20,19,25,14,18,20,19,19,12,20,19,24,23,25,12,23,10,3,2,5,13,10,19,24,23,12,12,18,16,24,14,21,20,21,13,11,15,12,19,20,18,20,21,18,13,10,14,13,20,6,13,17,13,12,6,7,20,20,18,22,22,24,10,5,12,18,5,12,3,19,13,12,2,10,19,6,25,23,18,25,19,23,23,25,17,12,12,18,999,6,5,9,13,10,19,24,21,24,16,13,13,19,18,22,12,21,9,14,17,14,25,7,24,22,22,9,2,5,19,22,17,7,13,19,13,12,7,5,22,11,25,23,20,24,19,21,20,15,22,24,24,20,25,17,20,22,25,20,24,24,22,24,15,7,17,19,15,1.262,2.406,-.55,4.342,1.166,2.905,-1.559,-3.66,-.123,.536,5,8,7,7,5,8,.904598185087772,1.76036949712172,-.635653438659809,1.87410115951355,1.53077566649625,1.87368887736141,-1.95077798205566,-1.22255216011582,-.153228484214235,.108946457208889
247,247B,M247,58.71303395,1,137,1,6,21,20,19,24,15,17,18,999,21,23,21,19,15,16,21,19,999,16,23,22,6,18,18,25,21,999,18,17,1,22,24,14,21,15,999,15,15,22,10,12,18,18,12,999,5,13,5,20,20,12,10,8,999,19,18,23,20,22,16,25,16,999,1,3,7,12,12,7,1,12,999,7,12,2,12,19,15,10,12,999,19,25,7,20,19,20,16,18,999,16,15,23,13,18,18,25,19,999,10,8,12,10,13,20,13,12,999,18,13,21,19,13,16,25,24,999,8,17,23,15,13,19,9,24,999,19,20,18,19,18,17,22,18,999,21,18,10,12,9,21,19,17,999,10,15,12,19,17,19,20,24,999,6,13,16,20,13,17,7,10,999,12,17,19,22,21,21,10,24,999,15,18,20,18,12,17,21,22,999,10,4,21,13,17,12,13,9,999,19,24,7,19,21,17,19,24,999,19,18,20,19,17,16,18,21,999,11,19,22,22,20,17,8,21,999,12,4,17,13,13,14,13,12,999,12,13,18,22,20,18,24,12,999,12,11,7,11,13,12,13,18,999,24,24,20,19,17,18,25,24,999,13,13,22,19,22,12,17,24,999,20,24,24,20,25,19,25,24,999,9,10,23,10,16,20,24,12,999,14,22,19,19,13,17,20,15,999,16,17,22,19,15,14,18,16,999,15,24,23,21,23,19,19,18,999,14,22,11,19,17,21,13,22,999,16,24,24,18,19,20,10,20,999,-.586,-1.639,.352,-2.5,.535,.624,-.042,-3.803,1.544,2.809,7,5,4,7,5,7,-.561991767457762,-1.42346782221345,.504588788830343,-1.08512658175001,.721660117316349,.427299028785884,-.168968474846467,-1.26322545968028,.918648604587696,1.07941828867734
248,248B,M248,89.53176342,1,131,1,20,25,21,24,19,24,999,999,999,17,21,18,19,21,18,999,999,999,5,11,15,9,4,4,999,999,999,18,12,19,22,23,11,999,999,999,11,12,12,15,19,6,999,999,999,9,6,23,14,25,21,999,999,999,13,12,20,17,22,12,999,999,999,19,14,0,12,1,12,999,999,999,21,12,12,15,20,24,999,999,999,18,21,16,23,21,23,999,999,999,12,12,19,19,25,6,999,999,999,0,9,25,4,22,24,999,999,999,11,15,12,22,12,12,999,999,999,24,14,25,23,24,21,999,999,999,13,12,12,12,15,12,999,999,999,10,10,10,8,12,2,999,999,999,23,23,19,24,22,24,999,999,999,18,17,16,16,21,18,999,999,999,23,20,25,12,23,24,999,999,999,2,12,13,4,0,10,999,999,999,22,7,12,18,23,24,999,999,999,21,16,25,18,23,19,999,999,999,22,18,12,12,17,16,999,999,999,19,24,20,18,24,16,999,999,999,7,14,19,5,0,13,999,999,999,23,25,25,22,23,12,999,999,999,23,15,14,16,21,23,999,999,999,24,0,25,23,23,12,999,999,999,24,21,23,12,24,15,999,999,999,10,12,13,15,17,12,999,999,999,20,23,12,19,22,24,999,999,999,18,17,15,14,23,12,999,999,999,22,17,12,8,21,12,999,999,999,24,19,19,20,22,15,999,999,999,18,22,19,23,22,24,999,999,999,18,21,19,22,22,16,999,999,999,2.057,1.543,.212,1.21,.283,-.323,.644,1.942,.72,.845,4,9,4,7,4,9,1.53551756402376,1.08109839536987,.327611059508146,.519482439016991,.398526807659718,-.173196888180809,.636780583786035,.37081723960488,.388818537897359,.240875975873101
249,249B,M249,25.59145674,1,127,1,17,23,25,21,19,22,19,999,999,12,22,21,11,21,23,12,999,999,24,24,24,22,23,20,15,999,999,25,24,25,5,18,23,21,999,999,16,8,10,4,20,15,12,999,999,9,20,11,11,16,15,18,999,999,20,18,23,18,18,22,12,999,999,15,12,12,13,12,9,12,999,999,25,24,23,19,20,24,12,999,999,13,25,25,18,22,22,18,999,999,18,11,12,16,23,15,22,999,999,17,25,11,999,16,12,999,999,999,12,21,13,12,16,17,19,999,999,20,20,24,8,16,23,15,999,999,12,13,13,14,21,19,12,999,999,21,12,11,17,21,19,12,999,999,15,23,25,18,19,22,21,999,999,19,13,12,6,16,6,999,999,999,25,12,24,21,14,24,21,999,999,19,17,12,18,22,12,12,999,999,8,7,21,6,11,19,12,999,999,8,24,23,12,17,22,12,999,999,11,24,20,17,21,18,12,999,999,23,25,25,22,21,23,22,999,999,12,12,11,12,18,20,22,999,999,25,24,25,9,19,22,999,999,999,1,12,3,8,11,6,9,999,999,25,24,23,20,11,22,12,999,999,12,12,22,7,18,21,12,999,999,21,19,24,10,17,23,16,999,999,10,12,10,6,8,12,12,999,999,18,21,15,7,21,19,17,999,999,8,2,18,6,9,6,12,999,999,22,24,24,16,23,23,21,999,999,20,24,24,17,17,23,21,999,999,12,13,21,15,10,12,8,999,999,1.202,-.177,-.238,1.499,.833,3.031,-.488,-2.239,-.856,-2.53,3,9,6,999,999,999,.856981628186943,-.272721181702195,-.241245927598914,.64447758915221,1.1037780787357,1.95358590538444,-.69282281908859,-.818379022485848,-.624545764413284,-1.20010177652726
250,250B,M250,54.39485214,1,112,1,14,19,17,20,23,23,18,16,999,13,23,17,19,20,23,19,24,999,6,12,13,11,12,999,11,13,999,7,13,15,11,14,21,12,15,999,9,20,14,13,15,11,13,14,999,23,25,19,15,18,10,15,22,999,8,19,15,13,13,20,13,13,999,8,4,17,18,12,19,15,12,999,24,20,20,19,24,22,15,24,999,13,19,17,20,23,23,16,25,999,10,19,17,20,17,20,17,15,999,12,17,17,11,13,13,13,23,999,8,24,12,15,18,15,13,12,999,20,25,16,17,23,21,15,24,999,8,16,15,14,12,16,13,14,999,18,19,13,11,13,16,11,12,999,6,25,21,16,23,22,18,25,999,20,13,14,15,21,20,19,14,999,11,25,20,23,24,22,19,25,999,2,11,13,9,13,15,10,15,999,20,25,15,10,20,13,12,22,999,13,25,19,19,23,20,16,25,999,10,13,13,18,12,17,13,23,999,16,20,21,24,21,23,18,14,999,7,13,13,4,12,19,11,12,999,8,25,18,17,21,24,15,23,999,20,18,15,18,16,18,12,18,999,21,25,20,21,23,24,16,25,999,23,25,22,16,20,22,17,14,999,7,20,13,13,13,23,13,13,999,15,21,19,15,18,23,15,25,999,7,21,20,14,20,18,12,15,999,4,16,19,14,20,16,14,15,999,13,19,20,16,13,24,14,20,999,13,25,23,19,24,24,18,25,999,13,25,21,17,24,24,16,22,999,.708,-1.739,-.018,-4.316,-.965,-3.767,.534,4.919,-.37,-2.244,6,6,2,8,3,6,.464938643036784,-1.50217826274089,.0368619327645374,-1.8705632345028,-1.2017524401636,-2.35704898747679,.507578839690445,1.21756138508302,-.312048904690586,-1.07799225439793
251,251B,M251,72.41237678,1,999,1,10,12,12,22,20,18,11,999,999,14,14,8,13,17,19,12,999,999,18,13,19,22,15,25,13,999,999,16,16,19,23,22,20,23,999,999,13,15,18,13,16,15,15,999,999,13,16,22,16,20,22,10,999,999,17,14,20,18,19,17,24,999,999,6,7,13,13,999,9,11,999,999,14,13,16,17,16,18,7,999,999,22,12,4,17,17,22,12,999,999,19,22,23,22,24,25,24,999,999,6,10,7,13,16,19,19,999,999,12,15,20,15,21,22,24,999,999,18,16,20,18,18,24,21,999,999,14,13,18,15,16,20,14,999,999,12,11,13,16,17,16,24,999,999,18,19,18,16,12,23,11,999,999,16,14,22,17,20,10,19,999,999,14,24,23,20,22,25,21,999,999,15,19,23,19,17,19,24,999,999,13,8,18,15,15,13,12,999,999,18,20,15,18,20,24,13,999,999,18,17,14,16,12,17,12,999,999,14,12,10,19,17,19,19,999,999,15,18,23,13,13,22,12,999,999,18,21,24,18,22,24,24,999,999,12,15,21,13,24,15,13,999,999,16,24,25,16,21,24,12,999,999,14,17,23,17,17,24,13,999,999,20,17,23,13,19,19,17,999,999,14,13,25,15,17,12,17,999,999,16,21,22,17,24,24,17,999,999,13,10,11,14,14,16,3,999,999,20,17,24,22,23,24,24,999,999,15,21,13,21,21,18,5,999,999,19,20,24,19,19,19,24,999,999,-.51,-.063,1.381,.639,1.079,.309,.295,-1.35,-1.808,-2.066,4,8,9,3,4,7,-.501677462050046,-.182991279500907,1.80537509934849,.272519702936679,1.41921773816241,.227556458728325,.226858686610025,-.565521936382367,-1.23667953078367,-1.00199402034541
252,252B,M252,79.9041621,1,111,1,17,21,13,20,17,14,20,999,999,18,20,18,25,19,21,22,999,999,13,13,14,9,17,15,17,999,999,15,13,13,15,13,15,12,999,999,19,8,14,10,15,12,18,999,999,13,21,18,21,13,12,18,999,999,16,17,13,11,13,13,18,999,999,12,4,11,4,12,12,7,999,999,24,23,20,18,25,22,23,999,999,20,23,15,22,25,24,21,999,999,15,15,11,11,12,13,16,999,999,19,12,5,3,13,13,19,999,999,13,15,13,13,12,12,20,999,999,17,21,10,17,19,23,22,999,999,19,16,13,15,18,16,12,999,999,22,13,11,11,13,12,16,999,999,23,25,19,20,25,22,22,999,999,13,13,9,8,13,13,16,999,999,24,24,18,19,25,22,23,999,999,11,13,16,15,11,13,8,999,999,13,18,16,20,12,12,18,999,999,15,25,19,19,18,24,22,999,999,13,19,11,20,15,12,18,999,999,16,17,13,15,13,12,20,999,999,13,9,16,18,18,12,18,999,999,17,18,13,15,13,13,17,999,999,8,13,14,11,14,13,17,999,999,22,25,12,16,25,21,22,999,999,13,15,17,19,12,13,18,999,999,13,16,13,14,14,13,18,999,999,13,16,13,9,24,18,20,999,999,13,13,13,7,11,19,13,999,999,13,10,13,8,12,12,17,999,999,17,23,13,16,13,13,19,999,999,24,24,21,22,25,23,22,999,999,13,20,13,9,15,13,18,999,999,1.932,1.915,-1.023,-1.81,-1.081,-.386,-.262,-1.305,1.086,1.275,5,8,4,7,3,6,1.4363164038137,1.37390123413196,-1.23358533844123,-.786695254437548,-1.35049634460872,-.213145402192321,-.427371963037649,-.552722646309637,.624155679170009,.424467215438184
253,253B,M253,82.52464403,1,122,1,20,11,16,11,13,20,14,999,999,18,13,16,12,13,13,12,999,999,21,15,12,12,18,22,14,999,999,22,17,13,12,14,22,19,999,999,19,16,9,19,16,12,12,999,999,17,24,17,13,21,24,18,999,999,18,21,16,14,16,20,19,999,999,11,15,17,12,11,13,14,999,999,22,24,7,12,21,24,17,999,999,20,13,5,13,13,3,12,999,999,22,24,21,20,22,24,21,999,999,21,15,12,15,16,23,15,999,999,22,24,15,22,20,24,12,999,999,21,24,5,15,16,24,18,999,999,20,24,18,13,19,24,12,999,999,16,14,9,13,15,19,9,999,999,23,23,14,12,18,24,22,999,999,14,23,7,12,13,20,12,999,999,22,24,12,21,13,24,22,999,999,20,24,20,8,20,24,16,999,999,14,15,5,14,19,24,16,999,999,21,24,15,12,13,13,14,999,999,22,20,7,12,9,12,12,999,999,16,16,15,15,13,24,18,999,999,14,24,17,12,18,20,21,999,999,20,24,8,14,18,24,18,999,999,15,18,18,12,14,24,16,999,999,21,24,12,16,19,24,19,999,999,16,23,17,14,16,24,18,999,999,18,12,12,13,16,13,12,999,999,21,22,16,11,14,24,17,999,999,20,19,16,12,15,24,20,999,999,14,16,9,12,13,24,12,999,999,20,23,17,14,18,13,17,999,999,21,24,12,14,18,24,22,999,999,21,24,9,15,16,24,20,999,999,.589,1.421,.608,2.834,-.138,1.417,.559,1.551,-1.359,.282,4,4,9,8,4,8,.370499138516806,.985071657926384,.828205208162359,1.22187733112632,-.141310983472988,.930143022613326,.536942872439443,.259605630306274,-.94797358424974,.000499538954165462
